param,online
126.80863690376282,487.765625
127.0381281375885,487.765625
127.05174970626832,489.0546875
128.1127438545227,489.0546875
128.12780046463013,489.06640625
128.35809803009033,489.06640625
128.37089610099792,489.32421875
131.56594467163086,489.32421875
131.57929182052612,491.90625
131.59152507781982,501.703125
131.6030879020691,510.46875
131.61677408218384,513.046875
131.9142084121704,513.046875
131.9287350177765,515.109375
133.13369059562683,515.109375
133.14780282974243,517.9453125
133.16081643104553,527.484375
133.17501711845398,539.34375
133.1928653717041,544.234375
134.7372488975525,544.234375
134.75004863739014,547.84375
136.2712037563324,547.84375
136.29856729507446,548.31640625
136.69188737869263,548.31640625
136.7040195465088,550.89453125
137.81174278259277,550.89453125
137.82501482963562,558.62890625
137.83909058570862,567.39453125
137.85269165039062,575.38671875
137.86551976203918,577.96484375
139.3606674671173,577.96484375
139.37246680259705,581.57421875
139.38776183128357,590.85546875
139.40444946289062,602.70703125
139.4205446243286,618.6875
140.93276143074036,618.6875
140.94735312461853,625.1328125
140.96605968475342,628.7421875
140.9796440601349,628.7421875
140.9925045967102,628.8125
142.46336483955383,628.8125
142.48693895339966,629.328125
143.04056477546692,629.328125
143.05371356010437,630.875
144.03322863578796,630.875
144.06438827514648,632.9375
144.07717156410217,632.9375
144.0914216041565,637.3203125
144.1080026626587,661.8125
144.12467646598816,674.765625
144.13669776916504,675.0234375
144.14868092536926,675.5390625
144.17255997657776,675.5390625
144.18507933616638,676.0546875
144.27065873146057,676.0546875
144.28359866142273,677.0859375
144.6842076778412,677.0859375
144.6986048221588,679.1484375
145.6247365474701,679.1484375
145.6368477344513,680.4375
145.9231414794922,680.4375
145.935640335083,685.3359375
145.9520354270935,687.9140625
146.44755101203918,687.9140625
146.46207976341248,689.71875
148.76717281341553,689.71875
148.7805461883545,690.4921875
148.856782913208,690.4921875
148.86825513839722,690.98046875
148.8906052112579,691.23828125
148.90552043914795,692.01171875
148.93352437019348,677.1796875
148.9458954334259,677.6953125
148.9591019153595,677.6953125
148.97252416610718,677.953125
149.02273273468018,677.953125
149.03397846221924,678.46875
149.0721526145935,678.46875
149.08662605285645,678.546875
149.1998746395111,678.546875
149.2137475013733,679.578125
149.4924283027649,679.578125
149.5043842792511,679.8359375
149.5429084300995,679.8359375
149.55518865585327,680.09375
149.5706479549408,680.09375
149.58941912651062,621.66015625
149.6017200946808,470.9140625
149.62696623802185,470.9140625
149.64046573638916,471.171875
149.66539645195007,471.171875
149.68072652816772,471.4296875
150.31277704238892,471.4296875
150.32482075691223,470.77734375
155.13479804992676,470.77734375
155.1540014743805,474.328125
156.64105558395386,474.328125
156.65344834327698,478.453125
156.66643500328064,486.703125
156.68695402145386,491.0859375
158.21256256103516,491.0859375
158.2303454875946,501.9140625
158.24396347999573,510.9375
158.26465272903442,518.66796875
158.61072731018066,518.66796875
158.62624979019165,519.95703125
161.44351291656494,519.95703125
161.4637587070465,524.0
161.89473938941956,524.0
161.90874123573303,526.3203125
163.042245388031,526.3203125
163.05512952804563,532.5078125
163.0679395198822,541.53125
163.08108377456665,551.0703125
163.09303855895996,553.6484375
164.58627724647522,553.6484375
164.59827208518982,557.515625
164.6236274242401,580.1953125
164.6365315914154,582.2578125
164.65152192115784,588.9609375
166.1703178882599,588.9609375
166.18370962142944,589.046875
166.19799041748047,589.3046875
166.64149689674375,589.3046875
166.65506553649902,590.8515625
169.2819254398346,590.8515625
169.31601667404175,628.7890625
169.32835006713867,636.5234375
169.3403298854828,643.2265625
169.35195684432983,650.9609375
169.36535358428955,652.25
170.84748768806458,652.25
170.8665747642517,664.3671875
170.88948512077332,673.12890625
170.9023475646973,673.12890625
170.91653728485107,673.38671875
171.37980198860168,673.38671875
171.39274168014526,674.93359375
172.59473395347595,674.93359375
172.60847568511963,676.73828125
175.6313600540161,676.73828125
175.64436531066897,676.9921875
175.6580786705017,677.25
175.68351864814758,677.25
175.70199131965637,677.765625
175.7248728275299,679.3125
175.73767590522766,655.01953125
176.38920664787292,655.01953125
176.40968322753906,617.13671875
176.42378902435303,471.25
176.43643808364868,471.5078125
180.4527816772461,471.5078125
180.4869680404663,472.6796875
180.7552182674408,472.6796875
180.7669370174408,473.7109375
181.98657369613647,473.7109375
181.99943685531616,475.515625
182.0258316993713,494.59375
182.0410876274109,501.0390625
183.5451455116272,501.0390625
183.55759978294373,507.734375
183.57098507881165,518.3046875
183.58365297317505,526.03515625
183.59808897972107,529.38671875
185.3791480064392,529.38671875
185.3902678489685,528.66015625
186.7175872325897,528.66015625
186.72980213165283,528.91796875
187.06233859062195,528.91796875
187.0749955177307,529.94921875
189.8912687301636,529.94921875
189.9045989513397,530.98046875
189.91917037963867,540.00390625
189.9321129322052,543.6015625
190.28979015350345,543.6015625
190.30313730239868,545.1484375
191.3677623271942,545.1484375
191.3809847831726,547.984375
191.3945336341858,558.0390625
191.40806674957275,567.8359375
191.4421021938324,577.6328125
192.9528350830078,577.6328125
192.97400069236755,579.1796875
194.472740650177,579.1796875
194.4865322113037,580.7265625
194.8897788524628,580.7265625
194.9024498462677,582.015625
196.08919739723208,582.015625
196.11018180847168,591.8125
196.12260341644287,591.8125
196.13790273666385,617.33203125
196.159663438797,639.33203125
197.67192125320437,639.33203125
197.6858761310577,641.6484375
197.70466375350952,649.0625
197.71890473365784,651.4609375
197.7366862297058,651.71875
197.75076127052307,651.9765625
197.7797968387604,651.9765625
197.79449939727783,652.4921875
197.8973708152771,652.4921875
197.9121141433716,653.5234375
198.16166138648987,653.5234375
198.1754720211029,655.5
198.298712015152,655.5
198.31158137321472,657.5625
199.3239588737488,657.5625
199.33556747436523,658.8515625
199.4708683490753,658.8515625
199.4824857711792,659.1015625
200.2601625919342,659.1015625
200.2739119529724,659.359375
200.9098241329193,659.359375
200.9214904308319,660.6484375
202.4827995300293,660.6484375
202.49612522125244,661.67578125
202.5300235748291,662.1875
202.546448469162,662.1875
202.57049679756165,648.54296875
202.5851366519928,648.80078125
202.59998869895932,648.80078125
202.61568975448608,649.05859375
202.65535950660703,649.05859375
202.6685779094696,649.57421875
202.8350982666016,649.57421875
202.8479855060577,650.60546875
203.2009170055389,650.60546875
203.2132716178894,650.86328125
203.2422361373901,650.86328125
203.25657892227173,608.86328125
203.26893544197085,487.55859375
203.28289031982425,488.84765625
203.30930256843567,488.84765625
203.3220934867859,488.9296875
205.4136955738068,488.9296875
205.42591667175293,488.35546875
205.72050762176517,488.35546875
205.76189637184143,488.61328125
207.2274568080902,488.61328125
207.240220785141,488.69921875
210.29973101615903,488.69921875
210.3128809928894,488.95703125
210.3272521495819,488.95703125
210.3410301208496,488.97265625
210.3536810874939,488.97265625
210.37381744384768,499.1015625
210.3877408504486,507.8671875
211.9221546649933,507.8671875
211.93327021598816,509.9296875
211.94663739204407,520.2421875
211.96136569976807,531.328125
211.97352480888367,541.12109375
212.35289192199707,541.12109375
212.36475205421448,542.15234375
215.0760555267334,542.15234375
215.09021067619324,542.171875
217.07459616661072,542.171875
217.08762431144717,543.4609375
218.2557961940765,543.4609375
218.2779438495636,554.03125
218.2934894561768,565.375
218.3067181110382,568.984375
219.8127760887146,568.984375
219.8266549110413,571.83203125
219.84058380126956,590.39453125
219.8540523052216,590.39453125
219.8663673400879,595.29296875
221.3232250213623,595.29296875
221.33660888671875,602.50390625
221.8989193439484,602.50390625
221.91157960891724,604.05078125
222.97068810462952,604.05078125
222.9845998287201,604.56640625
222.99850416183472,611.26953125
224.572781085968,611.26953125
224.58618426322937,622.87109375
224.60403513908383,642.98046875
224.61880326271057,651.28515625
224.6311297416687,657.73046875
224.64348316192627,659.27734375
224.6548309326172,659.53515625
224.66547083854675,659.79296875
224.68782997131348,659.79296875
224.6989266872406,660.30859375
224.7835772037506,660.30859375
224.79699182510376,661.33984375
225.1617786884308,661.33984375
225.1739993095398,661.85546875
225.18628191947937,663.40234375
226.17687606811523,663.40234375
226.1894772052765,664.69140625
226.30302166938785,664.69140625
226.31620573997495,666.23828125
226.33963799476624,674.4765625
226.8114387989044,674.4765625
226.8244547843933,677.3125
229.3759205341339,677.3125
229.388329744339,685.3046875
229.4766521453857,685.3046875
229.4899196624756,685.8125
229.52689242362976,686.0703125
229.5472686290741,686.5859375
229.56564378738403,687.1015625
229.5822393894196,660.05078125
229.5937056541443,660.30859375
229.607439994812,660.30859375
229.61992573738095,660.56640625
229.66045904159543,660.56640625
229.6725277900696,661.08203125
229.8471088409424,661.08203125
229.8617253303528,662.11328125
230.20065116882324,662.11328125
230.21536493301392,662.62890625
230.23142075538635,662.62890625
230.25098299980164,587.1875
230.26382422447205,513.96484375
230.27800464630127,514.73828125
234.0730712413788,514.73828125
234.0873076915741,517.8046875
234.10112619400024,529.6640625
234.11513781547544,535.8515625
235.47039031982425,535.8515625
235.48301887512207,535.25390625
235.64735674858093,535.25390625
235.66106700897217,541.44140625
235.6752812862396,552.78515625
235.6885409355164,562.06640625
237.2159035205841,562.06640625
237.22966766357425,567.99609375
237.24493646621704,579.59765625
237.2582213878632,590.42578125
237.544308423996,590.42578125
237.55683755874637,591.71484375
238.766428232193,591.71484375
238.7794613838196,591.80078125
240.4138467311859,591.80078125
240.42683100700376,592.05859375
243.50760078430176,592.05859375
243.52575945854187,598.62109375
243.5404884815216,607.64453125
243.5538251399994,614.86328125
243.86080694198608,614.86328125
243.87411618232727,617.69921875
245.07731676101685,617.69921875
245.0907278060913,625.43359375
245.1042733192444,636.26171875
245.1178872585297,647.34765625
245.14321517944336,651.21484375
246.72006607055664,651.21484375
246.73349142074585,655.33984375
248.7019374370575,655.33984375
248.71564078330996,656.88671875
251.47291135787964,656.88671875
251.4861946105957,662.04296875
251.5004141330719,662.81640625
253.2586030960083,662.81640625
253.2830946445465,667.52734375
253.78706765174863,667.52734375
253.80182099342343,669.33203125
253.9553623199463,669.33203125
253.9687185287476,669.58984375
254.51733088493347,669.58984375
254.52927207946777,670.87890625
256.10206174850464,670.87890625
256.1157064437866,672.16796875
256.25858068466187,672.16796875
256.27147603034973,673.4296875
256.2862741947174,673.4296875
256.31692028045654,673.6875
256.3330364227295,673.6875
256.3497552871704,670.76953125
256.3751256465912,674.89453125
256.38742232322693,675.15234375
256.43996477127075,675.15234375
256.45322728157043,675.66796875
256.6297936439514,675.66796875
256.64200019836426,676.69921875
256.9698431491852,676.69921875
256.9826078414917,676.95703125
257.0139353275299,676.95703125
257.02839732170105,597.3828125
257.0434339046478,490.0625
259.3229160308838,490.0625
259.3431627750397,490.3203125
260.5209391117096,490.3203125
260.5346825122833,489.79296875
263.99525213241577,489.79296875
264.0091435909271,497.93359375
264.0229494571686,503.86328125
264.03672194480896,505.92578125
265.612101316452,505.92578125
265.62633872032166,514.8828125
265.6404764652252,526.2265625
265.65531754493713,537.828125
265.6694939136505,538.0859375
265.9943208694458,538.0859375
266.0074772834778,539.375
267.1165089607239,539.375
267.13333773612976,539.6328125
270.2694089412689,539.6328125
270.2819571495056,547.87890625
270.29478216171265,557.41796875
270.3098771572113,566.18359375
270.59726786613464,566.18359375
270.6097609996796,569.01953125
271.8267855644226,569.01953125
271.83837056159973,572.11328125
271.8510971069336,582.42578125
271.86403131484985,594.28125
271.8772609233856,606.140625
273.3647747039795,606.140625
273.40464878082275,620.8359375
274.9772381782532,620.8359375
274.99079060554504,623.23046875
275.00445318222046,624.51953125
275.4351770877838,624.51953125
275.44614243507385,627.35546875
276.47762727737427,627.35546875
276.49024057388306,636.63671875
276.50396847724915,647.20703125
276.5171744823456,654.42578125
278.02880859375,654.42578125
278.0421545505524,655.97265625
278.0557632446289,666.02734375
278.0684268474579,675.56640625
278.0914003849029,700.83203125
279.65933203697205,700.83203125
279.6733818054199,704.69921875
282.52982330322266,704.69921875
282.54177689552307,704.95703125
282.55468249320984,704.95703125
282.5756764411926,705.73046875
282.5997347831726,667.625
282.61498498916626,664.109375
282.62712049484253,664.3671875
282.63920545578003,664.3671875
282.6513361930847,664.625
282.7045199871063,664.625
282.71683263778687,666.6875
282.8733971118927,666.6875
282.8859190940857,667.71875
283.16458010673523,667.71875
283.177325963974,667.9765625
283.2099704742432,667.9765625
283.22909140586853,584.5703125
283.25274181365967,541.4765625
283.2669749259949,543.0234375
283.2794063091278,543.796875
284.28724932670593,543.796875
284.3188371658325,544.0546875
287.5251090526581,544.0546875
287.5386252403259,544.3125
287.56910014152527,544.5703125
287.5867245197296,547.85546875
289.0266914367676,547.85546875
289.0399622917176,550.43359375
289.05400347709656,562.55078125
289.06821632385254,574.66796875
289.3191032409668,574.66796875
289.33201909065247,574.92578125
290.54455757141113,574.92578125
290.5586357116699,585.9453125
290.57636547088623,598.3203125
290.5897660255432,601.671875
292.02935099601746,601.671875
292.0421054363251,601.9296875
292.05536460876465,612.56640625
292.08397364616394,624.68359375
292.40791273117065,624.68359375
292.4211959838867,625.97265625
297.08477687835693,625.97265625
297.0995750427246,627.26171875
299.8513894081116,627.26171875
299.86414670944214,635.51171875
301.3707106113434,635.51171875
301.38442182540894,636.546875
301.4139485359192,655.8828125
301.43482661247253,657.6875
301.91166853904724,657.6875
301.9301722049713,659.4921875
302.9766483306885,659.4921875
302.99015402793884,664.90625
303.00343203544617,675.9921875
303.02890944480896,681.6640625
306.9628934860229,681.6640625
306.976122379303,683.46875
309.3833339214325,683.46875
309.3965723514557,683.47265625
309.41002917289734,683.47265625
309.42062163352966,683.73046875
309.43287992477417,683.73046875
309.4465889930725,683.98828125
309.4605395793915,683.98828125
309.47315764427185,684.50390625
309.5044209957123,684.50390625
309.5192892551422,663.57421875
310.1961166858673,663.57421875
310.21434020996094,645.69140625
310.2347705364228,516.0078125
310.31448221206665,516.0078125
310.32687306404114,516.5234375
310.3388192653656,516.5234375
310.3537583351135,522.80078125
310.5268425941468,522.80078125
310.53955149650574,524.08984375
311.14802527427673,524.08984375
311.1623845100403,531.82421875
311.17604994773865,542.91015625
311.1890857219696,551.41796875
312.6862828731537,551.41796875
312.6997489929199,553.73828125
312.7132601737976,563.53515625
312.7273313999176,575.39453125
312.74020624160767,578.23046875
314.29774808883667,578.23046875
314.31167578697205,585.44921875
314.3288917541504,597.82421875
314.50109815597534,597.82421875
314.5124022960663,598.0625
315.8933598995209,598.0625
315.91707038879395,598.3203125
317.69437527656555,598.3203125
317.7131953239441,598.35546875
319.4055001735687,598.35546875
319.4176514148712,599.38671875
323.64544558525085,599.38671875
323.66232800483704,601.73828125
323.6727590560913,608.69921875
323.68319511413574,615.66015625
323.6934139728546,616.94921875
329.9978446960449,616.94921875
